pipeline_name,input_records,output_records,data_size_mb,execution_time_min,expected_time_min,cpu_utilization,memory_utilization,source_delay_min,retry_count,previous_run_duration,previous_failure_count,worker_count,day_of_week,hour,pipeline_failed
sales_daily,578834,587212,1086.1,33.84,30,52.3,60.3,0.9,0,29.99,0,2,Monday,22,0
products_daily,362528,360532,848.5,10.93,18,15.0,41.9,15.2,0,6.95,0,6,Monday,17,0
payments_daily,365692,354157,847.0,30.53,32,61.0,64.6,34.4,0,28.48,0,4,Monday,1,0
orders_daily,818669,831543,1458.4,29.26,28,47.3,73.6,1.5,0,19.76,0,6,Wednesday,12,0
payments_daily,509010,500343,726.8,29.23,32,24.4,40.4,3.2,1,28.01,0,4,Monday,0,0
sales_daily,536280,548312,1059.2,30.51,30,44.3,60.1,2.7,2,29.15,0,6,Saturday,11,0
orders_daily,1075610,1069344,2015.4,34.64,28,62.8,99.0,2.6,1,31.93,1,6,Monday,9,0
customer_daily,635509,654489,969.5,23.52,25,43.9,34.5,13.4,1,19.5,0,4,Friday,17,0
sales_daily,925607,911934,1741.6,35.82,30,60.3,87.2,0.4,0,23.72,0,4,Tuesday,22,0
products_daily,306537,299706,485.8,20.7,18,47.3,33.3,14.6,0,20.61,0,6,Tuesday,9,0
products_daily,187665,179832,233.8,15.53,18,54.3,28.2,4.3,0,13.8,1,6,Friday,22,0
products_daily,305727,295446,691.1,10.76,18,15.1,41.3,2.9,0,7.27,0,4,Wednesday,2,0
inventory_daily,533555,523935,949.2,22.1,22,52.9,65.4,1.2,0,21.36,0,2,Saturday,19,0
inventory_daily,280801,280786,772.9,28.19,22,68.3,68.2,9.6,0,27.27,0,4,Tuesday,6,0
sales_daily,1111047,1099816,1754.8,37.6,30,52.2,81.5,0.4,0,35.06,0,4,Tuesday,3,0
sales_daily,849793,866079,1783.8,31.9,30,47.5,66.9,1.9,0,32.41,0,4,Saturday,3,0
sales_daily,907518,910097,2005.2,26.75,30,46.1,81.7,5.2,0,24.76,1,4,Sunday,18,0
sales_daily,613515,611204,1003.9,34.55,30,51.8,54.8,1.2,0,28.95,0,6,Sunday,20,0
customer_daily,739780,719015,1306.1,19.13,25,28.6,44.3,4.5,0,13.89,1,2,Thursday,9,0
customer_daily,791635,788533,1396.6,27.07,25,52.7,69.4,4.4,0,23.49,0,6,Thursday,4,0
products_daily,315214,306844,531.6,21.96,18,56.9,62.5,7.6,0,21.09,0,4,Friday,4,0
payments_daily,349343,352072,813.2,31.49,32,48.9,56.9,2.3,0,22.31,0,4,Monday,5,0
products_daily,246384,244539,445.7,14.52,18,29.4,37.3,0.4,0,12.07,0,2,Wednesday,4,0
products_daily,287027,284813,640.8,17.77,18,40.9,38.2,2.2,0,16.09,0,6,Wednesday,3,0
sales_daily,718075,719599,987.6,32.11,30,61.9,43.1,3.4,0,29.35,0,4,Tuesday,10,0
inventory_daily,557199,578484,1020.6,17.99,22,38.0,41.0,14.6,0,17.46,0,4,Monday,5,0
customer_daily,539516,546375,1031.6,22.98,25,29.8,52.6,0.2,0,19.75,0,4,Wednesday,5,0
orders_daily,1001637,1024440,2034.8,33.11,28,51.8,99.0,13.3,0,23.51,0,6,Sunday,4,0
payments_daily,291271,289431,452.6,38.78,32,62.7,51.2,5.7,0,31.28,1,8,Friday,23,0
orders_daily,852776,841907,1609.8,28.69,28,56.0,69.0,4.1,0,32.42,0,4,Monday,13,0
customer_daily,730085,728972,1179.1,21.22,25,25.9,48.8,9.1,2,19.13,0,4,Monday,3,0
customer_daily,558506,561115,1247.1,16.22,25,29.1,54.6,1.5,0,14.2,0,8,Tuesday,4,0
inventory_daily,565053,558250,1033.4,23.26,22,56.8,67.1,2.0,0,21.38,0,2,Wednesday,4,0
payments_daily,388709,393353,628.2,23.61,32,31.0,41.0,3.1,0,21.78,0,8,Sunday,17,0
orders_daily,851228,842961,1672.0,28.85,28,38.7,85.4,2.8,0,24.79,0,4,Wednesday,3,0
orders_daily,1109120,1129714,1892.5,24.68,28,29.6,63.4,1.8,1,20.09,0,2,Tuesday,3,0
sales_daily,812445,790449,1554.6,34.14,30,56.9,74.8,3.9,0,35.99,0,6,Thursday,21,0
inventory_daily,610227,600704,1209.1,17.58,22,38.2,54.6,3.6,3,12.64,0,2,Wednesday,6,1
orders_daily,1222823,1222002,2780.2,20.92,28,31.8,99.0,8.1,0,19.92,0,4,Sunday,9,0
customer_daily,618630,614671,1168.6,26.87,25,46.2,55.6,8.8,1,20.96,1,2,Saturday,5,0
products_daily,338697,332840,782.5,17.85,18,47.9,51.3,4.9,0,11.72,0,4,Wednesday,3,0
orders_daily,785237,774813,1369.1,32.22,28,85.6,81.2,3.4,0,37.09,0,4,Monday,6,0
payments_daily,277702,278227,459.5,41.44,32,49.9,59.4,0.8,2,36.94,0,8,Monday,1,0
orders_daily,864817,849544,1960.2,25.44,28,36.4,75.9,2.8,1,23.76,0,6,Sunday,1,0
orders_daily,654731,641322,1307.0,32.49,28,47.0,63.3,2.6,0,29.2,0,4,Sunday,1,0
customer_daily,528110,515306,983.0,18.01,25,23.8,42.3,5.4,0,16.24,0,8,Tuesday,4,0
customer_daily,726886,728165,1419.6,19.45,25,36.0,56.9,0.6,0,20.27,0,4,Thursday,11,0
payments_daily,314044,319357,490.9,31.96,32,31.6,45.1,0.7,1,34.96,0,8,Friday,15,0
products_daily,342630,341631,470.5,16.69,18,45.5,42.4,4.0,0,14.51,0,6,Tuesday,4,0
sales_daily,847905,839181,1482.6,19.26,30,20.3,61.1,7.7,0,13.9,0,8,Thursday,20,0
customer_daily,890650,884271,1822.4,35.55,25,64.9,86.7,7.3,0,27.91,1,2,Sunday,10,0
inventory_daily,552433,537542,1161.1,14.28,22,20.2,55.8,10.3,1,14.67,0,6,Tuesday,4,0
products_daily,366853,367870,433.9,16.38,18,28.1,37.0,8.4,0,13.91,0,2,Wednesday,17,0
inventory_daily,540188,529816,952.1,26.47,22,57.4,65.1,7.2,0,21.75,0,4,Wednesday,2,0
customer_daily,690481,696444,1015.9,23.89,25,50.3,53.3,0.6,0,17.62,0,4,Wednesday,13,0
orders_daily,1109651,1070858,1849.6,31.49,28,40.9,89.5,0.3,0,27.15,0,6,Monday,7,0
orders_daily,1020383,1029254,1801.7,23.93,28,32.3,86.0,3.4,0,24.39,0,4,Saturday,11,0
sales_daily,833610,842579,1545.6,30.73,30,61.7,76.1,4.9,0,23.31,0,6,Thursday,4,0
sales_daily,832904,825378,1748.1,39.48,30,67.5,92.4,10.9,1,37.78,0,4,Sunday,5,0
products_daily,332293,337087,532.5,16.34,18,46.2,39.6,3.1,0,16.53,0,2,Tuesday,4,0
customer_daily,562721,549923,922.8,27.44,25,49.1,60.1,3.9,0,27.18,0,8,Sunday,1,0
orders_daily,771516,777588,1624.8,26.53,28,29.2,70.5,6.2,0,24.88,0,8,Monday,3,0
orders_daily,1156573,1125057,2337.3,28.71,28,29.5,99.0,4.4,0,29.09,0,4,Sunday,5,0
inventory_daily,686441,699390,1240.7,24.12,22,47.2,53.0,9.1,1,22.88,0,4,Wednesday,4,0
customer_daily,529245,545880,851.8,19.52,25,51.3,44.6,7.5,0,18.78,0,4,Tuesday,9,0
products_daily,259860,258193,610.7,14.5,18,29.9,39.0,1.7,1,12.25,1,4,Thursday,1,0
payments_daily,429976,435687,841.1,28.19,32,30.9,55.6,0.5,1,22.66,0,8,Sunday,3,0
inventory_daily,553351,557615,1066.9,25.17,22,57.2,57.8,11.5,0,21.16,0,2,Monday,3,0
sales_daily,908228,888149,1597.2,36.21,30,53.0,69.5,7.4,1,35.9,0,6,Monday,4,0
products_daily,353796,350221,556.1,25.36,18,73.9,70.8,15.1,0,23.44,0,4,Saturday,2,1
payments_daily,333148,330094,423.5,29.51,32,42.0,37.1,7.7,0,27.47,0,4,Tuesday,4,0
payments_daily,373097,363475,737.3,28.63,32,23.9,36.2,5.0,0,26.1,0,2,Sunday,4,0
customer_daily,682784,676599,973.1,25.6,25,60.4,47.5,0.5,1,23.89,0,4,Saturday,22,0
inventory_daily,414150,420349,634.2,17.63,22,31.8,39.0,14.0,0,18.09,0,4,Tuesday,7,0
inventory_daily,531509,557272,1022.3,26.63,22,74.8,75.7,5.9,1,22.49,0,6,Thursday,5,0
products_daily,374262,377665,714.1,14.85,18,26.0,47.4,3.4,2,12.59,0,2,Wednesday,3,0
orders_daily,839856,797216,1420.5,22.31,28,23.2,56.3,1.8,3,17.16,1,4,Tuesday,13,0
orders_daily,927462,949191,1384.9,21.23,28,22.7,34.6,9.3,2,21.37,0,4,Friday,3,0
orders_daily,937207,953165,1691.9,24.47,28,28.2,59.6,11.8,0,16.71,0,8,Tuesday,3,0
orders_daily,848760,840291,1715.8,26.24,28,53.2,66.8,5.3,0,27.14,0,4,Sunday,8,0
sales_daily,908304,928968,1519.1,25.7,30,37.0,72.8,0.4,0,20.87,0,2,Thursday,4,0
products_daily,259196,257625,337.0,14.57,18,39.7,20.0,13.9,1,12.8,0,4,Friday,4,0
customer_daily,823243,822330,1301.2,33.65,25,71.9,81.8,6.8,0,30.87,0,6,Monday,3,0
orders_daily,1012717,990704,1592.3,26.27,28,46.3,76.5,0.3,0,28.53,0,4,Saturday,5,0
customer_daily,528220,527435,949.4,26.69,25,49.2,54.6,2.5,1,22.48,0,2,Sunday,0,0
customer_daily,870741,870953,2055.9,27.4,25,53.2,99.0,4.8,2,17.38,0,4,Saturday,15,0
orders_daily,930258,925827,1833.5,24.97,28,39.9,87.0,4.2,0,25.34,0,4,Wednesday,4,0
customer_daily,556016,570490,681.9,19.27,25,33.6,22.1,5.3,1,12.53,0,8,Thursday,3,0
customer_daily,793592,793861,1601.0,22.3,25,32.2,59.9,11.2,0,18.54,0,4,Sunday,1,0
payments_daily,384627,384570,689.6,34.46,32,47.7,48.3,2.5,0,29.07,0,4,Wednesday,7,0
payments_daily,225962,225649,339.7,26.13,32,36.3,20.0,4.4,0,21.05,0,2,Tuesday,4,0
orders_daily,805381,821441,1320.6,31.06,28,62.0,78.2,7.4,3,27.77,0,4,Thursday,10,0
customer_daily,686282,676646,1287.0,14.52,25,34.1,50.4,0.8,1,14.1,0,4,Thursday,13,0
payments_daily,198830,201966,181.0,31.73,32,40.0,33.2,8.2,0,39.4,0,8,Sunday,20,0
customer_daily,661059,658861,1416.9,28.26,25,49.0,70.2,5.2,1,31.53,0,4,Sunday,7,0
sales_daily,825276,810981,1882.5,37.18,30,44.2,82.2,12.2,0,26.79,0,4,Friday,5,0
payments_daily,267155,266769,419.6,23.7,32,33.2,33.2,1.7,2,22.33,0,2,Monday,5,0
orders_daily,948716,942903,2098.3,29.86,28,55.6,80.0,5.1,0,32.47,0,2,Thursday,20,0
orders_daily,901343,935305,1674.6,39.04,28,60.4,88.1,11.0,0,37.76,0,6,Monday,2,0
payments_daily,266609,264527,422.6,50.48,32,86.0,48.4,11.1,0,51.26,1,2,Monday,1,0
orders_daily,1065520,1085118,1828.2,28.02,28,57.9,57.8,7.1,0,21.7,0,8,Wednesday,7,0
payments_daily,408649,393999,851.6,26.45,32,26.2,45.1,4.9,0,24.61,0,6,Wednesday,0,0
sales_daily,753642,754167,1258.7,40.58,30,70.7,70.1,4.3,0,43.72,0,2,Monday,13,0
payments_daily,336099,343268,441.1,36.59,32,52.4,42.9,2.5,0,30.31,0,6,Thursday,17,0
customer_daily,744414,742360,1659.1,37.14,25,81.4,98.7,4.2,0,34.28,0,4,Wednesday,4,0
payments_daily,335953,339483,457.5,46.08,32,89.9,,9.5,0,31.74,0,4,Sunday,6,1
customer_daily,398981,404863,833.4,17.97,25,34.2,48.2,15.0,0,17.31,0,4,Friday,15,0
customer_daily,713301,704563,1324.5,27.52,25,37.1,76.5,3.6,0,26.89,0,2,Friday,20,0
sales_daily,669878,671884,1282.0,31.81,30,59.0,69.7,0.2,0,32.64,0,8,Tuesday,4,0
customer_daily,599320,591876,1250.4,30.13,25,61.4,62.2,2.9,0,28.41,0,4,Friday,1,0
sales_daily,1033259,1049972,1780.5,30.18,30,44.3,89.5,10.0,0,24.51,0,6,Thursday,7,0
sales_daily,778563,764688,1456.2,44.81,30,94.1,,3.9,1,48.97,0,4,Saturday,21,1
orders_daily,900312,895413,1934.1,26.94,28,33.6,81.5,5.2,0,24.75,0,6,Tuesday,18,0
orders_daily,991740,1008106,1947.4,26.9,28,47.2,94.9,2.3,3,24.18,0,2,Thursday,22,0
orders_daily,990960,985156,1651.4,34.72,28,55.8,69.7,3.5,2,32.8,0,4,Saturday,4,0
orders_daily,734544,748220,1293.9,27.36,28,44.2,48.6,7.4,0,25.87,1,6,Friday,3,0
orders_daily,889146,883910,1941.6,28.04,28,35.2,88.2,4.2,0,30.2,0,2,Thursday,4,0
products_daily,302169,297573,580.6,14.58,18,27.0,58.1,0.4,0,14.91,0,4,Tuesday,11,0
orders_daily,948964,953218,1589.3,23.85,28,41.1,80.4,6.4,0,26.8,0,6,Thursday,6,0
inventory_daily,528922,525145,1159.5,17.0,22,20.8,51.1,4.7,0,15.82,0,8,Friday,5,0
sales_daily,1213990,1266839,2604.5,27.15,30,31.2,99.0,2.4,1,23.58,0,4,Friday,5,0
orders_daily,688345,720253,1553.6,23.4,28,31.3,66.3,2.7,2,21.38,0,4,Saturday,5,0
sales_daily,956814,978898,1732.4,24.03,30,45.6,73.1,1.3,0,23.85,0,4,Monday,4,0
inventory_daily,618337,623059,944.9,20.52,22,24.7,51.6,8.6,0,20.17,0,2,Tuesday,2,0
orders_daily,988701,1026603,1689.0,33.97,28,31.3,84.1,14.2,3,31.99,0,6,Friday,18,0
products_daily,260981,264837,470.1,14.32,18,27.1,37.8,21.6,0,12.88,0,2,Sunday,2,0
payments_daily,466526,469911,845.7,34.4,32,33.5,53.4,6.8,0,31.87,0,4,Friday,15,0
sales_daily,449282,434812,1018.6,35.89,30,60.8,71.6,1.9,0,29.04,0,2,Saturday,15,0
products_daily,259003,264425,309.2,13.58,18,24.0,21.2,11.8,0,12.77,0,2,Tuesday,18,0
sales_daily,987469,970078,1781.5,23.88,30,23.6,65.9,5.7,1,23.06,1,6,Wednesday,2,0
inventory_daily,462988,462760,694.4,31.65,22,88.1,60.5,13.0,0,28.65,0,2,Monday,12,0
orders_daily,1187363,1184618,1990.4,29.48,28,48.6,77.1,3.9,1,23.76,0,2,Friday,2,0
products_daily,209291,206017,342.8,20.15,18,66.9,44.8,1.8,0,18.47,0,4,Monday,5,0
sales_daily,622063,624203,1225.9,27.14,30,46.9,60.4,6.1,0,26.66,0,4,Sunday,14,0
sales_daily,714937,716392,1414.0,27.3,30,15.0,49.9,10.9,0,19.93,0,2,Tuesday,23,0
customer_daily,704261,700608,1272.6,16.59,25,17.3,31.7,8.8,0,12.16,0,4,Sunday,21,0
customer_daily,621137,620772,1287.9,22.7,25,22.7,63.0,0.3,3,24.03,0,8,Sunday,13,0
products_daily,270576,271121,486.9,21.74,18,61.5,42.1,12.5,0,19.58,0,8,Thursday,1,0
inventory_daily,642039,629169,1261.4,20.19,22,46.3,54.6,17.8,1,15.67,0,4,Tuesday,19,0
sales_daily,1042151,1043403,1998.6,44.84,30,87.3,99.0,3.6,0,32.08,0,6,Thursday,20,0
sales_daily,733699,720402,1208.8,27.74,30,33.8,53.7,1.4,0,22.27,0,4,Saturday,16,0
customer_daily,427730,408680,747.6,17.77,25,36.3,31.9,2.8,0,15.16,0,8,Monday,1,0
products_daily,170550,175181,301.9,20.93,18,47.8,51.4,11.9,0,17.8,0,2,Saturday,4,0
products_daily,314357,324090,638.1,22.72,18,60.1,53.0,11.7,0,18.5,0,4,Thursday,6,0
orders_daily,1018072,1019544,1956.1,23.86,28,32.9,63.4,1.9,0,21.81,0,2,Sunday,3,0
sales_daily,810079,821349,1262.9,37.34,30,88.3,71.7,6.5,2,36.32,0,2,Tuesday,3,0
customer_daily,640781,662651,1284.0,22.64,25,35.1,62.2,5.8,0,20.77,0,2,Saturday,0,0
sales_daily,671273,677593,1428.3,39.74,30,63.7,94.6,2.6,0,37.47,0,4,Friday,15,0
inventory_daily,565497,577693,1101.1,27.09,22,64.5,74.2,3.6,0,26.9,0,8,Friday,11,0
sales_daily,1068509,1061345,1788.8,30.62,30,37.2,65.6,5.4,0,31.61,0,4,Thursday,3,0
customer_daily,361805,364908,660.0,30.44,25,65.4,70.3,1.3,0,32.14,0,4,Saturday,3,0
orders_daily,886049,917764,1880.1,34.17,28,49.6,91.2,1.0,0,24.34,0,6,Thursday,22,0
sales_daily,644744,661054,1219.6,51.57,30,80.4,96.5,4.1,1,51.23,0,6,Sunday,15,0
orders_daily,631716,641291,1157.5,27.9,28,44.1,60.1,3.5,2,33.84,0,6,Thursday,17,0
inventory_daily,387002,391864,750.0,15.75,22,35.0,38.8,6.9,0,13.77,0,4,Wednesday,4,0
sales_daily,860747,870410,1481.8,25.97,30,18.7,50.4,0.4,1,20.08,0,4,Monday,5,0
sales_daily,864793,848903,1264.3,34.62,30,56.1,80.4,4.6,0,31.91,1,4,Sunday,2,0
payments_daily,452220,444733,592.3,28.77,32,29.2,30.0,1.3,0,23.9,0,2,Tuesday,14,0
payments_daily,350614,345278,714.6,28.14,32,42.5,42.0,3.0,0,23.63,0,6,Sunday,6,0
customer_daily,421431,424873,637.8,24.83,25,48.2,53.5,10.6,0,19.56,0,2,Thursday,4,0
inventory_daily,476183,463971,880.6,32.64,22,77.0,72.3,3.4,0,26.68,0,4,Tuesday,4,0
inventory_daily,361362,364229,871.5,18.03,22,34.1,41.3,9.2,0,17.27,0,4,Wednesday,10,0
products_daily,227592,234280,569.3,12.43,18,43.4,25.7,3.9,1,8.83,0,6,Tuesday,8,0
products_daily,334833,333018,558.6,26.0,18,90.6,52.7,8.4,2,23.25,0,2,Sunday,19,0
products_daily,311650,313590,563.8,20.4,18,45.0,51.4,8.4,0,20.9,0,6,Wednesday,21,0
products_daily,335253,336870,593.4,12.63,18,15.0,32.8,4.2,0,12.89,0,2,Tuesday,0,0
orders_daily,835651,834800,1785.5,25.74,28,38.5,86.0,5.6,0,21.49,0,8,Tuesday,4,0
customer_daily,752768,786495,1136.9,28.05,25,37.8,57.9,4.8,0,25.24,0,4,Monday,4,0
orders_daily,825587,830536,1399.3,27.01,28,41.1,56.3,0.4,0,29.87,0,4,Friday,0,0
customer_daily,795168,832738,1236.7,22.39,25,49.2,64.3,20.7,0,18.44,0,4,Saturday,2,0
customer_daily,694803,669658,1416.1,25.68,25,54.5,77.3,4.6,0,21.02,0,6,Friday,18,0
sales_daily,766880,797882,1322.7,46.42,30,83.9,79.4,4.5,0,47.8,0,4,Monday,4,0
inventory_daily,521209,518954,904.8,21.04,22,52.5,69.1,13.7,2,18.15,0,2,Wednesday,7,0
orders_daily,896785,896382,1792.4,24.86,28,30.4,80.9,5.1,0,18.26,0,4,Tuesday,5,0
orders_daily,1187299,1253887,2418.4,27.37,28,64.3,99.0,8.8,1,33.64,0,8,Thursday,3,0
products_daily,314726,308320,696.5,15.85,18,33.8,42.1,1.8,0,13.59,0,4,Friday,15,0
payments_daily,349887,347773,628.2,22.4,32,19.3,39.4,1.6,1,20.27,0,4,Monday,2,0
orders_daily,857071,857702,1521.2,27.58,28,33.4,88.8,8.3,2,22.81,0,6,Tuesday,6,0
orders_daily,1051773,1069350,2025.0,27.32,28,42.3,71.6,1.5,3,25.01,1,6,Saturday,5,0
products_daily,342474,322838,570.4,15.56,18,51.9,27.6,19.2,0,12.39,0,2,Saturday,5,0
orders_daily,850708,824821,1406.2,23.65,28,45.8,,12.7,0,25.27,0,8,Monday,1,0
sales_daily,615097,632319,1288.1,27.44,30,28.6,55.3,2.4,0,24.09,0,2,Monday,23,0
products_daily,245881,253298,490.7,24.48,18,95.0,47.6,7.9,2,29.77,1,2,Friday,10,0
orders_daily,866850,860523,1460.9,45.14,28,88.5,99.0,10.2,0,42.48,0,4,Saturday,20,0
orders_daily,1142806,1139618,2291.8,33.22,28,50.0,99.0,23.9,2,30.5,0,4,Wednesday,4,1
sales_daily,759971,749917,1497.5,28.55,30,49.1,65.4,4.1,0,29.12,0,4,Tuesday,8,0
customer_daily,572763,573222,1115.1,20.29,25,39.7,50.7,8.0,0,21.63,0,8,Friday,23,0
customer_daily,421106,418002,831.2,23.77,25,40.6,49.6,5.3,0,24.48,0,4,Tuesday,3,0
sales_daily,1042166,1023840,1472.3,43.44,30,70.7,99.0,9.8,1,39.39,0,4,Saturday,6,0
sales_daily,891044,874553,1507.8,34.19,30,58.1,82.8,2.7,1,31.01,0,8,Sunday,3,0
sales_daily,927361,903700,1576.8,35.05,30,58.8,79.3,2.4,0,32.95,1,4,Saturday,9,0
products_daily,357701,359976,732.0,16.26,18,34.9,53.1,8.2,0,13.43,0,4,Wednesday,9,0
customer_daily,628585,634053,1298.5,26.87,25,64.0,69.1,1.5,0,19.72,0,4,Sunday,3,0
orders_daily,915226,920888,1990.8,32.65,28,67.7,84.4,2.7,1,32.6,1,4,Wednesday,3,1
products_daily,389316,384324,707.1,17.13,18,60.7,45.3,4.2,1,16.46,0,6,Thursday,2,0
payments_daily,362570,349378,690.8,23.69,32,28.2,39.8,10.1,0,23.87,0,4,Friday,10,0
customer_daily,726378,714919,1309.7,24.03,25,40.9,68.3,35.2,0,21.47,0,4,Monday,9,0
sales_daily,939288,913208,2018.4,21.21,30,32.4,71.6,7.5,2,19.73,0,2,Thursday,18,0
orders_daily,1015727,1025028,1757.3,32.42,28,56.1,74.2,3.6,0,23.8,0,4,Friday,2,0
customer_daily,633338,639904,1174.1,22.83,25,39.8,57.1,5.5,0,18.77,0,6,Monday,10,0
orders_daily,893900,877353,2051.7,32.12,28,63.0,87.7,4.6,0,31.92,0,4,Tuesday,6,0
customer_daily,751093,752638,1578.8,25.09,25,37.1,84.8,6.3,3,27.28,0,4,Wednesday,17,0
orders_daily,1039680,1014585,1993.6,38.48,28,65.7,99.0,2.3,0,43.63,1,4,Monday,16,0
orders_daily,1110281,1116690,2346.4,31.86,28,74.5,98.7,1.9,2,25.77,0,6,Monday,2,0
orders_daily,999197,1001065,1812.4,37.27,28,79.0,79.4,5.6,0,29.48,0,6,Saturday,4,0
payments_daily,391762,395838,644.7,36.85,32,27.8,41.7,13.6,0,35.61,0,2,Tuesday,1,0
products_daily,273225,266880,557.5,15.1,18,26.2,39.8,5.5,0,14.57,0,4,Friday,4,0
payments_daily,309319,309520,646.7,25.12,32,46.3,21.4,1.4,0,22.42,1,4,Saturday,7,0
sales_daily,924900,926781,1454.7,36.87,30,55.0,72.7,1.1,1,35.95,0,6,Friday,4,0
customer_daily,575355,591037,1347.6,26.52,25,47.1,81.0,4.5,2,24.98,1,6,Friday,20,0
inventory_daily,497929,501745,910.5,17.68,22,23.9,52.1,0.4,1,14.83,0,2,Friday,4,0
sales_daily,1020643,991558,1975.4,29.07,30,47.7,74.8,17.3,0,33.08,0,4,Friday,16,0
inventory_daily,622057,636151,1183.9,20.91,22,28.2,66.3,13.0,0,18.61,1,4,Friday,0,0
sales_daily,848286,847179,1676.4,38.65,30,59.7,90.3,18.6,0,36.21,0,4,Thursday,6,0
orders_daily,846694,826276,1405.2,27.1,28,46.8,58.8,2.0,0,29.18,0,2,Sunday,13,0
sales_daily,780259,798399,1263.3,32.71,30,74.8,50.6,6.8,1,25.34,0,6,Saturday,7,0
orders_daily,1056178,1055353,2087.5,26.61,28,38.0,,1.6,1,24.71,0,2,Tuesday,13,0
sales_daily,794160,806897,1628.0,26.25,30,33.5,70.9,3.8,0,23.92,0,4,Monday,2,0
customer_daily,577423,586343,1093.8,31.65,25,96.1,80.6,6.3,0,31.59,0,6,Monday,6,0
sales_daily,994523,980162,1702.2,27.01,30,18.0,78.6,21.4,0,21.36,0,6,Wednesday,4,0
orders_daily,932688,929815,1848.0,33.02,28,55.8,77.4,1.9,0,31.73,0,4,Friday,1,0
payments_daily,309592,316430,430.1,42.89,32,57.7,54.4,9.6,0,25.3,0,4,Thursday,22,0
sales_daily,876630,850283,1638.4,33.45,30,43.7,99.0,2.9,0,34.14,0,2,Sunday,3,0
customer_daily,776258,787614,1587.5,22.36,25,43.2,47.9,0.1,1,19.7,0,4,Friday,11,0
payments_daily,279462,280370,350.5,24.61,32,25.8,21.9,0.7,3,21.73,0,6,Monday,21,0
products_daily,287972,289658,418.9,30.72,18,99.0,74.5,5.1,2,27.6,0,6,Thursday,2,0
customer_daily,617931,606357,973.6,30.56,25,66.3,65.8,7.7,0,26.64,1,6,Wednesday,7,0
payments_daily,381660,371846,491.3,36.46,32,40.6,46.8,2.3,0,33.05,0,4,Monday,13,0
payments_daily,394240,400949,503.7,49.07,32,67.0,71.2,0.1,2,38.91,0,2,Sunday,6,1
sales_daily,711764,734824,1477.5,39.83,30,75.7,83.5,2.1,0,32.19,0,4,Thursday,6,0
orders_daily,631304,625759,962.7,33.72,28,42.5,68.8,2.2,0,32.57,0,2,Sunday,4,0
inventory_daily,603179,585839,1044.9,22.63,22,38.3,57.5,2.3,0,20.88,0,2,Sunday,13,0
sales_daily,620808,620532,996.6,29.91,30,47.2,48.2,9.0,1,29.31,0,6,Monday,11,0
sales_daily,843389,864685,1400.6,40.97,30,79.6,84.6,4.0,0,32.16,0,6,Sunday,3,0
customer_daily,632842,656656,1125.4,19.87,25,29.7,49.5,6.4,0,13.61,0,4,Friday,3,0
payments_daily,361371,371606,524.9,39.74,32,73.6,34.6,3.1,0,37.71,0,4,Monday,10,0
inventory_daily,665123,672027,1251.9,15.33,22,17.3,48.7,3.9,0,14.56,0,4,Friday,4,1
orders_daily,1446890,1440874,2752.9,21.99,28,35.5,99.0,1.9,0,19.99,0,2,Sunday,9,1
customer_daily,437653,438777,830.3,25.11,25,41.0,43.4,1.4,1,28.54,0,2,Sunday,6,0
inventory_daily,598390,598338,1279.9,30.44,22,79.6,83.5,2.1,1,26.95,0,4,Wednesday,15,0
payments_daily,339062,343242,668.3,32.64,32,43.2,36.4,32.7,2,22.71,0,2,Friday,5,0
orders_daily,1088613,1070624,1626.3,27.09,28,40.1,73.0,15.4,0,25.51,0,4,Sunday,7,0
sales_daily,953162,953537,1498.8,26.35,30,45.3,81.1,4.7,0,27.94,0,4,Monday,2,0
sales_daily,1025559,1026279,2383.2,38.32,30,67.9,99.0,1.9,4,34.65,1,4,Saturday,5,0
products_daily,317097,330928,613.7,19.63,18,40.6,46.5,2.9,2,15.93,0,4,Tuesday,1,0
customer_daily,534355,523724,720.2,25.03,25,69.9,62.1,8.7,0,23.18,0,4,Friday,3,0
inventory_daily,592764,590033,1153.4,30.88,22,52.6,69.8,6.2,0,26.93,0,2,Monday,16,1
sales_daily,818879,821136,1398.2,22.69,30,15.0,51.2,1.9,0,19.42,0,4,Sunday,4,0
products_daily,285969,282502,419.0,24.76,18,83.9,55.4,1.4,0,23.24,0,2,Thursday,17,0
orders_daily,814279,813864,1761.9,21.3,28,39.2,72.4,0.2,0,19.94,0,2,Thursday,4,0
sales_daily,961013,953292,1576.1,26.35,30,40.8,62.7,6.6,0,24.05,1,4,Monday,14,0
sales_daily,1056539,1070542,1994.2,35.42,30,54.3,95.1,0.9,2,31.92,0,4,Tuesday,11,0
sales_daily,608743,623906,1061.0,34.68,30,52.8,66.9,1.4,2,27.56,0,2,Monday,22,0
products_daily,337317,341428,569.0,20.27,18,55.2,44.6,2.6,0,22.93,0,4,Friday,0,0
payments_daily,323932,320623,597.9,30.64,32,40.2,32.6,8.1,0,25.71,0,6,Monday,12,0
customer_daily,459254,461423,645.4,31.39,25,55.7,69.7,0.9,0,31.95,0,8,Thursday,2,0
sales_daily,823632,809154,1662.0,34.84,30,58.9,90.5,6.2,0,32.87,0,4,Monday,3,0
sales_daily,666697,673091,1144.3,39.55,30,75.0,70.8,8.9,0,33.77,0,6,Friday,1,0
